MAC,Timestamp,Signal Quality,Channel Frequency
14:c1:4e:7c:c8:e9,1677679869.3422644,90,2422
14:c1:4e:7c:c8:e9,1677679869.3435774,90,2422
14:c1:4e:7c:c8:e9,1677679869.4402223,81,2427
14:c1:4e:7c:c8:e9,1677679870.0240943,81,2452
14:c1:4e:7c:c8:e9,1677679870.0255153,86,2452
14:c1:4e:7c:c8:e9,1677679870.1220872,81,2457
62:74:b3:89:c9:c9,1677679870.9432104,12,5220
66:b7:bd:da:f3:c9,1677679871.0069244,15,5240
66:b7:bd:da:f3:c9,1677679871.0272293,15,5240
0c:23:69:b0:0e:26,1677679873.1329343,59,2412
0c:23:69:b0:0e:26,1677679873.1515784,59,2412
0c:23:69:b0:0e:26,1677679873.2368493,100,2412
0c:23:69:b0:0e:26,1677679873.3079553,54,2412
0c:23:69:b0:0e:26,1677679873.3094382,54,2412
22:84:52:b6:47:29,1677679873.5775936,72,2412
22:56:00:f3:06:d0,1677679873.7102025,77,2412
be:b3:6f:0a:cb:cd,1677679874.2747602,72,2412
3a:4f:8f:28:59:ae,1677679875.7446992,54,2412
42:d0:3b:0a:c6:fc,1677679876.0723393,100,2412
42:d0:3b:0a:c6:fc,1677679876.0937195,100,2412
00:d0:2d:e3:92:c3,1677679879.2381933,86,2467
00:d0:2d:e3:92:c3,1677679879.2692783,77,2467
00:d0:2d:e3:92:c3,1677679879.2840474,81,2467
0c:23:69:b0:0e:26,1677679883.1303532,68,2412
0c:23:69:b0:0e:26,1677679883.1514003,68,2412
0c:23:69:b0:0e:26,1677679883.2444096,59,2412
0c:23:69:b0:0e:26,1677679883.2509954,54,2412
0c:23:69:b0:0e:26,1677679883.3113284,63,2412
ea:44:40:8f:f0:02,1677679885.4766142,100,2412
6e:89:97:86:eb:1a,1677679886.2901475,81,2412
6e:89:97:86:eb:1a,1677679886.3588893,86,2412
06:98:ad:11:0c:5b,1677679886.5170093,59,2412
06:98:ad:11:0c:5b,1677679886.5386684,63,2412
46:db:6f:26:7d:d7,1677679891.9264061,72,2412
46:db:6f:26:7d:d7,1677679891.9572074,72,2412
d6:9b:35:13:f8:8b,1677679892.3116524,68,2412
d6:9b:35:13:f8:8b,1677679892.3308883,72,2412
76:ad:06:a6:31:4a,1677679892.7742603,72,2412
76:ad:06:a6:31:4a,1677679892.8007762,77,2412
ee:7e:9d:32:c5:27,1677679896.8038464,63,2457
ee:7e:9d:32:c5:27,1677679896.8251734,68,2457
96:f8:f6:81:02:a3,1677679896.8506606,54,2457
96:f8:f6:81:02:a3,1677679896.8830414,59,2462
66:99:c3:78:ff:e1,1677679896.9456854,68,2462
96:85:ee:62:c2:a3,1677679901.0137584,81,2412
96:85:ee:62:c2:a3,1677679901.0644543,86,2412
0c:23:69:b0:0e:26,1677679903.1349354,59,2412
0c:23:69:b0:0e:26,1677679903.1365523,59,2412
