MAC,Timestamp,Signal Quality,Channel Frequency
ee:68:f0:ee:cb:0b,1677847483.9501922,81,2412
ee:68:f0:ee:cb:0b,1677847484.0099962,77,2412
52:d8:4b:0a:62:6b,1677847486.090087,72,2412
00:d0:2d:e3:92:c3,1677847488.064285,81,2412
00:d0:2d:e3:92:c3,1677847488.0846012,86,2412
00:d0:2d:e3:92:c3,1677847488.10726,81,2412
2a:10:8f:98:e1:6c,1677847496.0071142,86,2412
00:d0:2d:e3:92:c3,1677847496.1729863,77,2412
da:6e:97:67:a2:ee,1677847501.204894,100,2412
f8:0f:f9:52:3a:31,1677847501.489182,95,2412
f8:0f:f9:52:3a:31,1677847501.4902642,81,2412
00:d0:2d:e3:92:c3,1677847504.2091453,86,2412
00:d0:2d:e3:92:c3,1677847512.291742,81,2412
14:96:e5:7c:79:79,1677847512.750696,77,2412
14:96:e5:7c:79:79,1677847512.7908862,81,2412
14:96:e5:7c:79:79,1677847512.832092,81,2412
14:96:e5:7c:79:79,1677847521.6591651,81,2412
48:d6:d5:32:07:c0,1677847522.3882241,81,2412
48:d6:d5:32:07:c0,1677847522.389246,86,2412
1e:d0:3e:05:96:02,1677847522.436372,86,2412
32:16:51:d5:e3:8f,1677847523.0086672,81,2412
32:fb:eb:21:19:7b,1677847523.0573282,86,2412
6e:bc:78:7b:4e:f7,1677847523.35556,77,2412
5a:f2:ba:37:c3:f5,1677847523.3666692,81,2412
76:6e:07:bf:71:ec,1677847523.6553202,72,2412
da:b4:dc:22:d0:38,1677847523.656949,72,2412
76:6e:07:bf:71:ec,1677847523.678175,68,2412
00:d0:2d:e3:92:c3,1677847530.0806143,86,2412
00:d0:2d:e3:92:c3,1677847538.1309001,81,2412
ca:f2:ce:b8:f6:cc,1677847539.956473,77,2412
b2:d3:30:a6:0e:48,1677847541.2024262,86,2412
ca:d6:4c:37:7a:7b,1677847541.7186182,77,2422
00:d0:2d:e3:92:c3,1677847546.1952631,81,2412
00:d0:2d:e3:92:c3,1677847546.2112691,81,2412
1e:0d:48:aa:61:6c,1677847548.394169,72,2412
00:d0:2d:e3:92:c3,1677847554.2496521,86,2412
00:d0:2d:e3:92:c3,1677847554.27125,86,2412
00:d0:2d:e3:92:c3,1677847554.314707,81,2412
b0:e1:7e:a9:6c:03,1677847559.52495,59,2422
b0:e1:7e:a9:6c:03,1677847559.5442631,63,2422
b0:e1:7e:a9:6c:03,1677847559.6374202,63,2427
