MAC,Timestamp,Signal Quality,Channel Frequency
a6:62:a2:48:c4:2a,1678098500.4558268,59,2412
a6:62:a2:48:c4:2a,1678098500.4784334,59,2412
a6:62:a2:48:c4:2a,1678098500.4967327,68,2412
a6:62:a2:48:c4:2a,1678098500.5166752,59,2412
32:3f:60:07:76:31,1678098500.5920665,63,2412
32:3f:60:07:76:31,1678098500.6164973,72,2412
00:0e:8e:5e:70:04,1678098501.917739,27,2412
00:0e:8e:5e:70:04,1678098501.9177809,27,2412
00:0e:8e:91:55:78,1678098508.8889208,24,2412
00:0e:8e:91:55:78,1678098508.8889537,27,2412
00:0e:8e:91:55:78,1678098517.994443,24,2412
00:0e:8e:91:55:78,1678098517.9944758,27,2412
fa:6c:27:2a:32:7a,1678098518.331979,72,2412
fa:6c:27:2a:32:7a,1678098518.333992,77,2412
fa:6c:27:2a:32:7a,1678098518.3634353,77,2412
fa:6c:27:2a:32:7a,1678098518.3652892,77,2412
38:7a:0e:9f:ab:d7,1678098524.189549,18,5660
66:7e:e3:81:5f:38,1678098524.8653843,81,2412
00:d0:2d:e3:92:c3,1678098526.2531111,81,2412
00:d0:2d:e3:92:c3,1678098526.279619,77,2412
00:d0:2d:e3:92:c3,1678098534.3179634,81,2412
00:d0:2d:e3:92:c3,1678098534.3371909,77,2412
9e:91:4e:00:49:c7,1678098537.6851394,77,2412
00:d0:2d:e3:92:c3,1678098542.3978431,77,2412
a2:bf:a0:d2:8e:3a,1678098571.7145543,72,2412
00:d0:2d:e3:92:c3,1678098592.8328993,86,2457
00:d0:2d:e3:92:c3,1678098592.8532379,86,2457
00:d0:2d:e3:92:c3,1678098610.7187772,81,2462
00:d0:2d:e3:92:c3,1678098610.728306,81,2462
e6:cb:ab:ba:c4:70,1678098614.3153195,100,2412
00:d0:2d:e3:92:c3,1678098626.3851898,77,2412
00:d0:2d:e3:92:c3,1678098626.4059162,81,2412
00:d0:2d:e3:92:c3,1678098634.471624,86,2412
48:d6:d5:32:07:c0,1678098641.5203881,86,2412
48:d6:d5:32:07:c0,1678098641.5242934,72,2412
48:d6:d5:32:07:c0,1678098641.5253897,77,2412
48:d6:d5:32:07:c0,1678098641.5265198,77,2412
00:d0:2d:e3:92:c3,1678098652.263239,86,2412
00:d0:2d:e3:92:c3,1678098652.2843354,81,2412
00:d0:2d:e3:92:c3,1678098668.3888264,77,2412
00:d0:2d:e3:92:c3,1678098668.4122062,81,2412
00:d0:2d:e3:92:c3,1678098676.4736245,77,2412
00:d0:2d:e3:92:c3,1678098694.2652645,81,2412
00:d0:2d:e3:92:c3,1678098694.284298,72,2412
00:d0:2d:e3:92:c3,1678098702.331839,77,2412
00:d0:2d:e3:92:c3,1678098702.355594,77,2412
e2:13:c3:00:c6:41,1678098703.1030335,77,2412
48:d6:d5:32:07:c0,1678098707.2509315,81,2417
48:d6:d5:32:07:c0,1678098707.2532475,86,2417
48:d6:d5:32:07:c0,1678098707.2543697,77,2417
48:d6:d5:32:07:c0,1678098707.3477952,77,2422
48:d6:d5:32:07:c0,1678098707.3489807,86,2422
48:d6:d5:32:07:c0,1678098707.3501005,81,2422
48:d6:d5:32:07:c0,1678098707.3512168,86,2422
48:d6:d5:32:07:c0,1678098707.4426892,95,2427
48:d6:d5:32:07:c0,1678098707.4438634,81,2427
