MAC,Timestamp,Signal Quality,Channel Frequency
ae:42:ac:42:ed:27,1677513419.0875156,21,5200
ae:42:ac:42:ed:27,1677513419.0889564,21,5200
ae:42:ac:42:ed:27,1677513419.0916443,21,5200
ae:42:ac:42:ed:27,1677513419.092762,18,5200
ae:42:ac:42:ed:27,1677513419.1082327,24,5200
ae:42:ac:42:ed:27,1677513419.1095967,21,5200
ae:42:ac:42:ed:27,1677513419.1107128,18,5200
ae:42:ac:42:ed:27,1677513419.1118097,27,5200
ae:42:ac:42:ed:27,1677513419.1910503,24,5220
ae:42:ac:42:ed:27,1677513419.1924653,30,5220
ae:42:ac:42:ed:27,1677513419.1924894,27,5220
ae:42:ac:42:ed:27,1677513419.194122,30,5220
ae:42:ac:42:ed:27,1677513419.1941671,33,5220
ae:42:ac:42:ed:27,1677513419.2124748,36,5220
ae:42:ac:42:ed:27,1677513419.2124999,36,5220
ae:42:ac:42:ed:27,1677513419.2143435,30,5220
ae:42:ac:42:ed:27,1677513419.2154655,33,5220
ae:42:ac:42:ed:27,1677513419.2154884,30,5220
ae:42:ac:42:ed:27,1677513419.2416606,24,5220
ae:42:ac:42:ed:27,1677513419.245042,18,5240
ae:42:ac:42:ed:27,1677513419.246119,9,5240
ae:42:ac:42:ed:27,1677513419.246171,18,5240
ae:42:ac:42:ed:27,1677513419.3534038,36,5240
ae:42:ac:42:ed:27,1677513419.3544285,33,5240
ae:42:ac:42:ed:27,1677513419.3544576,33,5240
ae:42:ac:42:ed:27,1677513419.3562436,30,5240
ae:42:ac:42:ed:27,1677513419.4787078,24,5280
ae:42:ac:42:ed:27,1677513419.4799318,21,5280
ae:42:ac:42:ed:27,1677513419.4799569,27,5280
ae:42:ac:42:ed:27,1677513419.4817827,27,5280
00:d0:2d:e3:92:c3,1677513421.2260592,77,2412
22:e7:7f:9a:bb:6d,1677513422.6439075,59,2412
92:49:b3:0f:ed:0f,1677513423.0504785,77,2412
